year,age,edclass,race,sex,population,tmort,trate
2008,68,1,0,2,945710.5,13963.0791015625,1476.464477539063
2008,68,3,0,1,271087.09375,3301.53955078125,1217.888916015625
2008,68,3,0,2,204693.4375,1732.920654296875,846.5931396484375
2008,69,0,0,1,945830,21789,2303.69091796875
2008,69,0,0,2,1084904,16768,1545.574584960938
2008,69,1,0,1,688128.8125,18296.115234375,2658.8212890625
2008,69,1,0,2,882587.25,14820.4833984375,1679.208862304688
2008,69,3,0,1,257701.21875,3492.885009765625,1355.401000976563
2008,69,3,0,2,202316.796875,1947.516357421875,962.6073608398438
2008,70,0,0,1,901774,22443,2488.760986328125
2008,70,0,0,2,1051554,17488,1663.0625
2008,70,1,0,1,660681.9375,18717.11328125,2832.9990234375
2008,70,1,0,2,869677.625,15543.2529296875,1787.243041992188
2008,70,3,0,1,241092.0625,3725.88671875,1545.420776367188
2008,70,3,0,2,181876.328125,1944.747192382813,1069.26904296875
2008,71,0,0,1,845857,22728,2686.97900390625
2008,71,0,0,2,995703,18059,1813.693481445313
2008,71,1,0,1,626986.6875,19040.373046875,3036.806640625
2008,71,1,0,2,827588,16079.744140625,1942.96484375
2008,71,3,0,1,218870.25,3687.62744140625,1684.846313476563
2008,71,3,0,2,168114.953125,1979.255493164063,1177.322631835938
2008,72,0,0,1,807647,24071,2980.38623046875
2008,72,0,0,2,968816,19825,2046.312255859375
2008,72,1,0,1,592964.5,20016.255859375,3375.624755859375
2008,72,1,0,2,812272.4375,17738.490234375,2183.810546875
2008,72,3,0,1,214682.515625,4054.743408203125,1888.716186523438
2008,72,3,0,2,156543.5625,2086.5107421875,1332.862670898438
2008,73,0,0,1,792997,25415,3204.93017578125
2008,73,0,0,2,965653,21066,2181.529052734375
2008,73,1,0,1,588491.1875,21041.6875,3575.531494140625
2008,73,1,0,2,810241.4375,18854.263671875,2326.9931640625
2008,73,3,0,1,204505.765625,4373.3125,2138.478759765625
2008,73,3,0,2,155411.515625,2211.736083984375,1423.148193359375
2008,74,0,0,1,706721,25340,3585.573486328125
2008,74,0,0,2,874610,21694,2480.419921875
2008,74,1,0,1,514762.75,20788.037109375,4038.37255859375
2008,74,1,0,2,745715.5,19441.501953125,2607.09375
2008,74,3,0,1,191958.265625,4551.96337890625,2371.32958984375
2008,74,3,0,2,128894.4765625,2252.497802734375,1747.551879882813
2008,75,0,0,1,679687,26863,3952.260498046875
2008,75,0,0,2,861340,23372,2713.446533203125
2008,75,1,0,1,507476.9375,22080.4765625,4351.03076171875
2008,75,1,0,2,741257.875,21041.93359375,2838.67919921875
2008,75,3,0,1,172210.0625,4782.52392578125,2777.1455078125
2008,75,3,0,2,120082.1640625,2330.066162109375,1940.393188476563
2008,76,0,0,1,664284,28136,4235.53759765625
2008,76,0,0,2,854043,25482,2983.6904296875
2008,76,1,0,1,492935.15625,22909.9296875,4647.65576171875
2008,76,1,0,2,726881.5625,22736.552734375,3127.95849609375
2008,76,3,0,1,171348.828125,5226.07080078125,3049.9599609375
2008,76,3,0,2,127161.484375,2745.44677734375,2159.02392578125
2008,77,0,0,1,635582,29974,4715.99267578125
2008,77,0,0,2,836424,27558,3294.740478515625
2008,77,1,0,1,470604.8125,24345.12890625,5173.15771484375
2008,77,1,0,2,719730.0625,24618.33984375,3420.496337890625
2008,77,3,0,1,164977.171875,5628.87060546875,3411.90869140625
2008,77,3,0,2,116693.9375,2939.65966796875,2519.119384765625
2008,78,0,0,1,621852,31645,5088.83154296875
2008,78,0,0,2,842232,30159,3580.84228515625
2008,78,1,0,1,469221.3125,25783.4140625,5494.9365234375
2008,78,1,0,2,731028.375,27006.744140625,3694.349609375
2008,78,3,0,1,152630.71875,5861.5849609375,3840.370361328125
2008,78,3,0,2,111203.6640625,3152.25634765625,2834.66943359375
2008,79,0,0,1,565841,32586,5758.86181640625
2008,79,0,0,2,784458,31595,4027.62158203125
2008,79,1,0,1,433675.46875,26651.6484375,6145.5283203125
2008,79,1,0,2,674409.5,28360.353515625,4205.21240234375
2008,79,3,0,1,132165.515625,5934.3525390625,4490.09130859375
2008,79,3,0,2,110048.484375,3234.646240234375,2939.2919921875
2008,80,0,0,1,531699,33676,6333.65869140625
2008,80,0,0,2,762902,34057,4464.13818359375
2008,80,1,0,1,407600.46875,27424.986328125,6728.39892578125
2008,80,1,0,2,659436.125,30544.966796875,4631.982421875
2008,80,3,0,1,124098.5,6251.013671875,5037.138671875
2008,80,3,0,2,103465.8984375,3512.033447265625,3394.387451171875
2008,81,0,0,1,496116,34313,6916.326171875
2008,81,0,0,2,736191,36443,4950.2099609375
2008,81,1,0,1,376611.46875,27864.93359375,7398.85400390625
2008,81,1,0,2,640473.9375,32580.44140625,5086.9267578125
2008,81,3,0,1,119504.5234375,6448.06640625,5395.6669921875
2008,81,3,0,2,95717.0625,3862.559326171875,4035.392578125
2008,82,0,0,1,444700,34390,7733.30322265625
2008,82,0,0,2,692151,38635,5581.87451171875
2008,82,1,0,1,336336.9375,27540.248046875,8188.291015625
2008,82,1,0,2,601883.375,34752.73828125,5773.99853515625
2008,82,3,0,1,108363.0703125,6849.75146484375,6321.1123046875
2008,82,3,0,2,90267.6328125,3882.261474609375,4300.83447265625
2008,83,0,0,1,415006,35216,8485.66015625
2008,83,0,0,2,671398,41579,6192.89892578125
2008,83,1,0,1,314943.5,28265.611328125,8974.8193359375
2008,83,1,0,2,587048.25,37573.35546875,6400.38623046875
2008,83,3,0,1,100062.484375,6950.388671875,6946.04833984375
2008,83,3,0,2,84349.78125,4005.6435546875,4748.8486328125
2008,84,0,0,1,364892,35097,9618.462890625
2008,84,0,0,2,615304,42784,6953.31103515625
2008,84,1,0,1,278385.5625,28143.4765625,10109.53125
2008,84,1,0,2,545247.5,38772.4765625,7110.98681640625
2008,84,3,0,1,86506.4296875,6953.5234375,8038.15771484375
2008,84,3,0,2,70056.4921875,4011.52294921875,5726.1259765625
2009,25,0,0,1,2136055,2828,132.3936004638672
2009,25,0,0,2,2068547,1049,50.7119255065918
2009,25,1,0,1,1624394.75,2609.81591796875,160.6638946533203
2009,25,1,0,2,1391552.625,900.9556274414063,64.74462890625
2009,25,3,0,1,511660.25,218.1839752197266,42.64235305786133
2009,25,3,0,2,676994.375,148.0443572998047,21.86788558959961
2009,26,0,0,1,2123441,2931,138.0306701660156
2009,26,0,0,2,2074481,1176,56.68887710571289
2009,26,1,0,1,1577355.375,2679.982421875,169.9035339355469
2009,26,1,0,2,1369428,1007.849853515625,73.59641265869141
2009,26,3,0,1,546085.5625,251.0176391601563,45.96672439575195
2009,26,3,0,2,705053.125,168.1501312255859,23.84928512573242
2009,27,0,0,1,2131764,2834,132.9415435791016
2009,27,0,0,2,2118250,1184,55.89519500732422
2009,27,1,0,1,1580337.625,2622.5546875,165.9490203857422
2009,27,1,0,2,1378791.375,1013.036743164063,73.47280883789063
2009,27,3,0,1,551426.4375,211.4454345703125,38.34517669677734
2009,27,3,0,2,739458.625,170.9632263183594,23.12005233764648
2009,28,0,0,1,2126324,2930,137.7964935302734
2009,28,0,0,2,2124289,1295,60.96157455444336
2009,28,1,0,1,1571598.375,2681.374755859375,170.614501953125
2009,28,1,0,2,1400027.5,1119.657470703125,79.97396087646484
2009,28,3,0,1,554725.6875,248.6251373291016,44.81947326660156
2009,28,3,0,2,724261.5625,175.3425750732422,24.20984077453613
2009,29,0,0,1,2093773,3048,145.5745239257813
2009,29,0,0,2,2081304,1337,64.23857116699219
2009,29,1,0,1,1526713.25,2802.125244140625,183.5397186279297
2009,29,1,0,2,1337709.875,1146.7548828125,85.72523498535156
2009,29,3,0,1,567059.75,245.8748321533203,43.35960006713867
2009,29,3,0,2,743594,190.2450561523438,25.58453369140625
2009,30,0,0,1,2071064,2927,141.3283233642578
2009,30,0,0,2,2033069,1376,67.68093109130859
2009,30,1,0,1,1514648,2672.156494140625,176.4209594726563
2009,30,1,0,2,1319914.125,1184.593505859375,89.74777221679688
2009,30,3,0,1,556416,254.8435668945313,45.80090713500977
2009,30,3,0,2,713154.9375,191.406494140625,26.83939743041992
2009,31,0,0,1,1950109,2906,149.0173187255859
2009,31,0,0,2,1940091,1286,66.28555297851563
2009,31,1,0,1,1378783.5,2637.023681640625,191.2572631835938
2009,31,1,0,2,1247340.375,1099.254150390625,88.12783813476563
2009,31,3,0,1,571325.5,268.9764099121094,47.07936477661133
2009,31,3,0,2,692750.5625,186.7458801269531,26.95716094970703
2009,32,0,0,1,1961054,2884,147.0637664794922
2009,32,0,0,2,1960227,1435,73.205810546875
2009,32,1,0,1,1391018,2582.987060546875,185.6904144287109
2009,32,1,0,2,1247863.75,1219.00146484375,97.68706512451172
2009,32,3,0,1,570035.9375,301.0128479003906,52.80594253540039
2009,32,3,0,2,712363.1875,215.9985046386719,30.32140159606934
2009,33,0,0,1,1905203,2850,149.5903625488281
2009,33,0,0,2,1907798,1551,81.29791259765625
2009,33,1,0,1,1356439.625,2539.781494140625,187.2388153076172
2009,33,1,0,2,1237641.625,1293.376220703125,104.503288269043
2009,33,3,0,1,548763.375,310.2184448242188,56.53045654296875
2009,33,3,0,2,670156.3125,257.6237182617188,38.44233322143555
2009,34,0,0,1,1957125,3061,156.4028930664063
2009,34,0,0,2,1959374,1614,82.37324523925781
2009,34,1,0,1,1391142,2759.987548828125,198.3972625732422
2009,34,1,0,2,1266295.5,1352.09765625,106.7758407592773
2009,34,3,0,1,565983,301.012451171875,53.18400955200195
2009,34,3,0,2,693078.4375,261.9023742675781,37.78827285766602
2009,35,0,0,1,1913685,3211,167.7914581298828
2009,35,0,0,2,1915747,1667,87.01566314697266
2009,35,1,0,1,1359084.625,2874.730712890625,211.5196228027344
2009,35,1,0,2,1258198.375,1388.641479492188,110.3674545288086
2009,35,3,0,1,554600.3125,336.2692565917969,60.63272094726563
2009,35,3,0,2,657548.5625,278.3585510253906,42.3327751159668
2009,36,0,0,1,1943059,3374,173.6437225341797
2009,36,0,0,2,1962556,1869,95.23294830322266
2009,36,1,0,1,1374896.125,3017.78515625,219.4918670654297
2009,36,1,0,2,1292429.125,1566.755981445313,121.2256774902344
2009,36,3,0,1,568162.875,356.2149047851563,62.69591522216797
2009,36,3,0,2,670126.75,302.2439880371094,45.10251235961914
2009,37,0,0,1,2024753,3678,181.6517791748047
2009,37,0,0,2,2046428,2154,105.2565765380859
2009,37,1,0,1,1424210.375,3239.738525390625,227.4761199951172
2009,37,1,0,2,1347253.875,1805.7294921875,134.0303802490234
2009,37,3,0,1,600542.6875,438.2613830566406,72.97755432128906
2009,37,3,0,2,699174.0625,348.2704467773438,49.81169509887695
2009,38,0,0,1,2136185,4121,192.9140014648438
2009,38,0,0,2,2167821,2436,112.3709030151367
2009,38,1,0,1,1500714.625,3622.9970703125,241.4181213378906
2009,38,1,0,2,1430816.125,2034.764038085938,142.2100372314453
2009,38,3,0,1,635470.375,498.0028381347656,78.36759185791016
2009,38,3,0,2,737004.8125,401.2359924316406,54.44143295288086
2009,39,0,0,1,2197945,4397,200.0505065917969
2009,39,0,0,2,2199617,2603,118.3387832641602
2009,39,1,0,1,1535080,3900.343017578125,254.0807647705078
2009,39,1,0,2,1441545.75,2195.619873046875,152.3101043701172
2009,39,3,0,1,662865,496.6570434570313,74.92581939697266
2009,39,3,0,2,758071.3125,407.3800964355469,53.73902130126953
2009,40,0,0,1,2063870,4589,222.3492736816406
2009,40,0,0,2,2081313,2858,137.3171691894531
2009,40,1,0,1,1460960,4105.33203125,281.0023498535156
2009,40,1,0,2,1398714.125,2401.484375,171.6922912597656
2009,40,3,0,1,602909.9375,483.6680603027344,80.22227478027344
2009,40,3,0,2,682598.875,456.5155944824219,66.87904357910156
2009,41,0,0,1,2032646,4973,244.6564788818359
2009,41,0,0,2,2052619,3047,148.4445037841797
2009,41,1,0,1,1442910.375,4437.41357421875,307.5321655273438
2009,41,1,0,2,1401641.75,2541.462890625,181.3204345703125
2009,41,3,0,1,589735.6875,535.5864868164063,90.81805419921875
2009,41,3,0,2,650977.375,505.5370483398438,77.65815734863281
2009,42,0,0,1,2029246,5426,267.3899536132813
2009,42,0,0,2,2056603,3302,160.5560302734375
2009,42,1,0,1,1441979.75,4802.01513671875,333.0154418945313
2009,42,1,0,2,1415741.125,2802.019287109375,197.9188995361328
2009,42,3,0,1,587266.25,623.9846801757813,106.2524337768555
2009,42,3,0,2,640861.875,499.9806823730469,78.01691436767578
2009,43,0,0,1,2091675,5900,282.0705871582031
2009,43,0,0,2,2117558,3770,178.0352630615234
2009,43,1,0,1,1495040,5275.06787109375,352.8379211425781
2009,43,1,0,2,1486165.5,3238.10205078125,217.8830108642578
2009,43,3,0,1,596635.0625,624.93212890625,104.7427749633789
2009,43,3,0,2,631392.5,531.8980712890625,84.2420654296875
2009,44,0,0,1,2213137,6886,311.1420593261719
2009,44,0,0,2,2241348,4404,196.4888916015625
2009,44,1,0,1,1608544.5,6089.65966796875,378.5819702148438
2009,44,1,0,2,1576534.5,3803.97998046875,241.2874603271484
2009,44,3,0,1,604592.5,796.3401489257813,131.7151947021484
2009,44,3,0,2,664813.625,600.02001953125,90.25386810302734
2009,45,0,0,1,2227071,7636,342.8718566894531
2009,45,0,0,2,2282194,4932,216.1078338623047
2009,45,1,0,1,1614127,6808.26953125,421.7926940917969
2009,45,1,0,2,1619091.125,4206.7998046875,259.8247680664063
2009,45,3,0,1,612943.9375,827.73046875,135.0417938232422
2009,45,3,0,2,663102.9375,725.200439453125,109.3646850585938
2009,46,0,0,1,2232877,8431,377.5846252441406
2009,46,0,0,2,2290719,5486,239.4881286621094
2009,46,1,0,1,1610235.25,7514.33251953125,466.6605529785156
2009,46,1,0,2,1632316.375,4763.625,291.8322143554688
2009,46,3,0,1,622641.75,916.6676635742188,147.2223205566406
2009,46,3,0,2,658402.75,722.3748168945313,109.7162551879883
2009,47,0,0,1,2251625,9287,412.4576721191406
2009,47,0,0,2,2305711,6053,262.5220642089844
2009,47,1,0,1,1634744.125,8250.029296875,504.6679382324219
2009,47,1,0,2,1642066.25,5244.45361328125,319.3813781738281
2009,47,3,0,1,616881,1036.970336914063,168.0989227294922
2009,47,3,0,2,663644.875,808.54638671875,121.8341979980469
2009,48,0,0,1,2254796,10055,445.9383544921875
2009,48,0,0,2,2327859,6594,283.2645874023438
2009,48,1,0,1,1641546.5,8943.5791015625,544.826416015625
2009,48,1,0,2,1663405.625,5683.677734375,341.689208984375
2009,48,3,0,1,613249.4375,1111.420654296875,181.2346801757813
2009,48,3,0,2,664453.25,910.3221435546875,137.0031890869141
2009,49,0,0,1,2319302,10964,472.7284240722656
2009,49,0,0,2,2370091,6969,294.0393371582031
2009,49,1,0,1,1699630.25,9758.9189453125,574.178955078125
2009,49,1,0,2,1722446.75,6023.38818359375,349.6995239257813
2009,49,3,0,1,619671.8125,1205.0810546875,194.4708557128906
2009,49,3,0,2,647644.125,945.6117553710938,146.0079193115234
2009,50,0,0,1,2190333,11836,540.3744506835938
2009,50,0,0,2,2271859,7523,331.1385192871094
2009,50,1,0,1,1590789.25,10492.2587890625,659.5631103515625
2009,50,1,0,2,1655666.125,6409.46435546875,387.1229858398438
2009,50,3,0,1,599543.6875,1343.741577148438,224.1273803710938
2009,50,3,0,2,616192.8125,1113.53564453125,180.7122039794922
2009,51,0,0,1,2220328,12958,583.6074829101563
2009,51,0,0,2,2294505,7947,346.3492126464844
2009,51,1,0,1,1620182.625,11476.6904296875,708.3578491210938
2009,51,1,0,2,1665392.25,6768.8046875,406.4390563964844
2009,51,3,0,1,600145.5,1481.309814453125,246.8251190185547
2009,51,3,0,2,629112.8125,1178.195068359375,187.2788238525391
2009,52,0,0,1,2166314,13919,642.5199584960938
2009,52,0,0,2,2262914,8765,387.3324279785156
2009,52,1,0,1,1568698.875,12262.458984375,781.6961669921875
2009,52,1,0,2,1641281.75,7358.66357421875,448.3486022949219
2009,52,3,0,1,597615.25,1656.541259765625,277.1919250488281
2009,52,3,0,2,621632.1875,1406.33642578125,226.2328796386719
2009,53,0,0,1,2092799,14524,693.998779296875
2009,53,0,0,2,2188666,9069,414.3619995117188
2009,53,1,0,1,1507637.75,12804.052734375,849.2791137695313
2009,53,1,0,2,1583854.875,7647.61279296875,482.8480834960938
2009,53,3,0,1,585161.1875,1719.947387695313,293.9271240234375
2009,53,3,0,2,604811.25,1421.387329101563,235.0133819580078
2009,54,0,0,1,2113789,15210,719.5609130859375
2009,54,0,0,2,2203336,9410,427.0796508789063
2009,54,1,0,1,1512188.125,13194.6806640625,872.5554809570313
2009,54,1,0,2,1588065.5,7926.16455078125,499.108154296875
2009,54,3,0,1,601600.875,2015.319702148438,334.9928283691406
2009,54,3,0,2,615270.625,1483.835693359375,241.16796875
2009,55,0,0,1,1974783,15829,801.556396484375
2009,55,0,0,2,2099236,9727,463.3590393066406
2009,55,1,0,1,1404527.125,13605.5244140625,968.6907348632813
2009,55,1,0,2,1502762.125,8168.69921875,543.5789794921875
2009,55,3,0,1,570255.9375,2223.47509765625,389.9082641601563
2009,55,3,0,2,596473.75,1558.30078125,261.252197265625
2009,56,0,0,1,1927719,16479,854.844482421875
2009,56,0,0,2,2048144,10093,492.7876281738281
2009,56,1,0,1,1342541.625,13977.7138671875,1041.13818359375
2009,56,1,0,2,1453280.75,8392.193359375,577.4653930664063
2009,56,3,0,1,585177.4375,2501.286376953125,427.440673828125
2009,56,3,0,2,594863.3125,1700.806640625,285.91552734375
2009,57,0,0,1,1851260,17257,932.1759033203125
2009,57,0,0,2,1968595,10392,527.88916015625
2009,57,1,0,1,1261649.625,14495.6240234375,1148.942138671875
2009,57,1,0,2,1394138.5,8515.5048828125,610.8076782226563
2009,57,3,0,1,589610.3125,2761.376220703125,468.3392028808594
2009,57,3,0,2,574456.5625,1876.49462890625,326.6556091308594
2009,58,0,0,1,1797118,17456,971.3330078125
2009,58,0,0,2,1924101,10813,561.9767456054688
2009,58,1,0,1,1213109.5,14514.7939453125,1196.494995117188
2009,58,1,0,2,1359402.125,8898.17578125,654.5653686523438
2009,58,3,0,1,584008.375,2941.206298828125,503.6239929199219
2009,58,3,0,2,564698.9375,1914.824096679688,339.0876159667969
2009,59,0,0,1,1783506,18186,1019.677001953125
2009,59,0,0,2,1906141,11474,601.9491577148438
2009,59,1,0,1,1195915.375,15081.333984375,1261.0703125
2009,59,1,0,2,1373116.875,9533.240234375,694.2774047851563
2009,59,3,0,1,587590.625,3104.665771484375,528.3722534179688
2009,59,3,0,2,533024.25,1940.759643554688,364.1034545898438
2009,60,0,0,1,1677738,19085,1137.543579101563
2009,60,0,0,2,1811564,12433,686.3130493164063
2009,60,1,0,1,1110476.75,15539.501953125,1399.354125976563
2009,60,1,0,2,1323842.375,10433.97265625,788.158203125
2009,60,3,0,1,567261.1875,3545.497802734375,625.0203247070313
2009,60,3,0,2,487721.5625,1999.027221679688,409.8705749511719
2009,61,0,0,1,1694484,20021,1181.539672851563
2009,61,0,0,2,1823104,13296,729.3056030273438
2009,61,1,0,1,1110611,16264.466796875,1464.461181640625
2009,61,1,0,2,1340968,11103.107421875,827.9920043945313
2009,61,3,0,1,583873,3756.532958984375,643.3818359375
2009,61,3,0,2,482135.9375,2192.892822265625,454.8287353515625
2009,62,0,0,1,1767422,21950,1241.921875
2009,62,0,0,2,1905712,14667,769.6336059570313
2009,62,1,0,1,1165925.375,17745.87890625,1522.04248046875
2009,62,1,0,2,1410178.125,12362.1103515625,876.6346435546875
2009,62,3,0,1,601496.6875,4204.1201171875,698.9431762695313
2009,62,3,0,2,495533.90625,2304.889404296875,465.1325378417969
2009,63,0,0,1,1313400,18726,1425.76513671875
2009,63,0,0,2,1432316,12908,901.19775390625
2009,63,1,0,1,872736.5625,15179.7490234375,1739.327758789063
2009,63,1,0,2,1077593.125,10964.373046875,1017.4873046875
2009,63,3,0,1,440663.46875,3546.2509765625,804.752685546875
2009,63,3,0,2,354722.875,1943.626831054688,547.92822265625
2009,64,0,0,1,1288629,19153,1486.308349609375
2009,64,0,0,2,1410628,13362,947.2376708984375
2009,64,1,0,1,873120.25,15713.9462890625,1799.745971679688
2009,64,1,0,2,1072212.875,11434.107421875,1066.402709960938
2009,64,3,0,1,415508.71875,3439.053955078125,827.673095703125
2009,64,3,0,2,338415.09375,1927.892822265625,569.682861328125
2009,65,0,0,1,1257340,20756,1650.78662109375
2009,65,0,0,2,1396005,14679,1051.50048828125
2009,65,1,0,1,876059.5625,17113.236328125,1953.432983398438
2009,65,1,0,2,1090866.875,12665.705078125,1161.06787109375
2009,65,3,0,1,381280.40625,3642.76416015625,955.4029541015625
2009,65,3,0,2,305138.09375,2013.294921875,659.7979736328125
2009,66,0,0,1,1285834,22547,1753.492309570313
2009,66,0,0,2,1433620,15988,1115.218872070313
2009,66,1,0,1,898686.1875,18553.439453125,2064.507080078125
2009,66,1,0,2,1133989.375,13803.455078125,1217.247314453125
2009,66,3,0,1,387147.71875,3993.560546875,1031.534057617188
2009,66,3,0,2,299630.75,2184.544921875,729.0790405273438
2009,67,0,0,1,1125678,21251,1887.840087890625
2009,67,0,0,2,1268698,15799,1245.292358398438
2009,67,1,0,1,795394.125,17564.939453125,2208.33154296875
2009,67,1,0,2,1013288.375,13679.4423828125,1350.0048828125
2009,67,3,0,1,330283.8125,3686.061279296875,1116.028442382813
2009,67,3,0,2,255409.640625,2119.557373046875,829.8658447265625
2009,68,0,0,1,1029534,21279,2066.857421875
2009,68,0,0,2,1174695,15807,1345.625854492188
2009,68,1,0,1,736992.625,17793.171875,2414.29443359375
2009,68,1,0,2,948824.3125,13827.443359375,1457.323852539063
2009,68,3,0,1,292541.40625,3485.827880859375,1191.5673828125
2009,68,3,0,2,225870.703125,1979.556396484375,876.4113159179688
2009,69,0,0,1,986113,21365,2166.58740234375
2009,69,0,0,2,1134860,16300,1436.300537109375
2009,69,1,0,1,706477.5,17838.7578125,2525.0283203125
2009,69,1,0,2,923389.1875,14379.5615234375,1557.259033203125
2009,69,3,0,1,279635.53125,3526.241455078125,1261.013427734375
2009,69,3,0,2,211470.828125,1920.438720703125,908.1340942382813
2009,70,0,0,1,914700,22148,2421.34033203125
2009,70,0,0,2,1059376,17286,1631.71533203125
2009,70,1,0,1,674722.0625,18578.66796875,2753.529052734375
2009,70,1,0,2,868978.75,15202.2744140625,1749.44140625
2009,70,3,0,1,239977.96875,3569.33203125,1487.358154296875
2009,70,3,0,2,190397.21875,2083.7255859375,1094.40966796875
2009,71,0,0,1,892048,23014,2579.906005859375
2009,71,0,0,2,1044260,18303,1752.724365234375
2009,71,1,0,1,651141.375,19131.06640625,2938.081787109375
2009,71,1,0,2,864214.375,16239.328125,1879.085571289063
2009,71,3,0,1,240906.640625,3882.933837890625,1611.80029296875
2009,71,3,0,2,180045.59375,2063.67138671875,1146.193725585938
2009,72,0,0,1,816692,23374,2862.03369140625
2009,72,0,0,2,973444,18790,1930.260009765625
2009,72,1,0,1,603217,19450.197265625,3224.411376953125
2009,72,1,0,2,810879.1875,16725.326171875,2062.6162109375
2009,72,3,0,1,213475.015625,3923.8017578125,1838.061401367188
2009,72,3,0,2,162564.8125,2064.673583984375,1270.061767578125
2009,73,0,0,1,786497,24485,3113.17138671875
2009,73,0,0,2,951400,20246,2128.02197265625
2009,73,1,0,1,580003,20341.287109375,3507.100341796875
2009,73,1,0,2,809244.8125,18037.7265625,2228.9580078125
2009,73,3,0,1,206493.984375,4143.712890625,2006.699096679688
2009,73,3,0,2,142155.171875,2208.27294921875,1553.42431640625
2009,74,0,0,1,763506,25575,3349.678955078125
2009,74,0,0,2,938799,22040,2347.680419921875
2009,74,1,0,1,566198.375,21082.537109375,3723.52490234375
2009,74,1,0,2,790148.5,19689.931640625,2491.927978515625
2009,74,3,0,1,197307.640625,4492.46240234375,2276.882080078125
2009,74,3,0,2,148650.4375,2350.068359375,1580.93603515625
2009,75,0,0,1,670445,25537,3808.962646484375
2009,75,0,0,2,842856,22418,2659.766357421875
2009,75,1,0,1,499683.40625,20913.732421875,4185.396484375
2009,75,1,0,2,722553.1875,20004.462890625,2768.580078125
2009,75,3,0,1,170761.59375,4623.26806640625,2707.440185546875
2009,75,3,0,2,120302.7734375,2413.536376953125,2006.218383789063
2009,76,0,0,1,662929,26950,4065.2919921875
2009,76,0,0,2,847071,24132,2848.875732421875
2009,76,1,0,1,484482.375,21806.58984375,4501.0078125
2009,76,1,0,2,732782.75,21478.86328125,2931.136474609375
2009,76,3,0,1,178446.59375,5143.4111328125,2882.3251953125
2009,76,3,0,2,114288.2421875,2653.1357421875,2321.4423828125
2009,77,0,0,1,631391,28631,4534.59130859375
2009,77,0,0,2,824353,26102,3166.362060546875
2009,77,1,0,1,466170.03125,23103.357421875,4955.99365234375
2009,77,1,0,2,708523.125,23361.703125,3297.2392578125
2009,77,3,0,1,165220.9375,5527.642578125,3345.606689453125
2009,77,3,0,2,115829.859375,2740.2958984375,2365.7939453125
2009,78,0,0,1,606615,30816,5079.9931640625
2009,78,0,0,2,810924,28407,3503.041015625
2009,78,1,0,1,446940.84375,24786.759765625,5545.8701171875
2009,78,1,0,2,698202.1875,25257.0625,3617.4423828125
2009,78,3,0,1,159674.140625,6029.240234375,3775.96533203125
2009,78,3,0,2,112721.828125,3149.93798828125,2794.434814453125
2009,79,0,0,1,587904,31299,5323.82861328125
2009,79,0,0,2,810576,30695,3786.813232421875
2009,79,1,0,1,445872.34375,25340.1796875,5683.28125
2009,79,1,0,2,700591.75,27426.341796875,3914.739501953125
2009,79,3,0,1,142031.671875,5958.81982421875,4195.416015625
2009,79,3,0,2,109984.2890625,3268.65771484375,2971.931396484375
2009,80,0,0,1,526176,32151,6110.31298828125
2009,80,0,0,2,744268,32161,4321.15869140625
2009,80,1,0,1,401496.625,25992.220703125,6473.8330078125
2009,80,1,0,2,647061,28731.84765625,4440.361328125
2009,80,3,0,1,124679.390625,6158.7783203125,4939.6923828125
2009,80,3,0,2,97207.015625,3429.1533203125,3527.680908203125
2009,81,0,0,1,501564,33375,6654.185546875
2009,81,0,0,2,735205,34734,4724.396484375
2009,81,1,0,1,384570.90625,26875.361328125,6988.40234375
2009,81,1,0,2,639121.625,30949.681640625,4842.5341796875
2009,81,3,0,1,116993.125,6499.6396484375,5555.57421875
2009,81,3,0,2,96083.3359375,3784.318115234375,3938.5791015625
2009,82,0,0,1,456484,34150,7481.0947265625
2009,82,0,0,2,695764,37399,5375.2421875
2009,82,1,0,1,345614.65625,27352.982421875,7914.30029296875
2009,82,1,0,2,614725.0625,33382.7734375,5430.52099609375
2009,82,3,0,1,110869.359375,6797.01708984375,6130.654296875
2009,82,3,0,2,81038.96875,4016.224609375,4955.91748046875
2009,83,0,0,1,412912,33854,8198.841796875
2009,83,0,0,2,654726,39092,5970.7421875
2009,83,1,0,1,311837.6875,26906.458984375,8628.353515625
2009,83,1,0,2,577531.5625,34932.16015625,6048.5283203125
2009,83,3,0,1,101074.2890625,6947.5400390625,6873.69677734375
2009,83,3,0,2,77194.4140625,4159.83935546875,5388.78271484375
2009,84,0,0,1,375715,34269,9121.0087890625
2009,84,0,0,2,624897,41555,6649.89599609375
2009,84,1,0,1,283100.34375,27161.0078125,9594.1279296875
2009,84,1,0,2,551171.5,37320.72265625,6771.16357421875
2009,84,3,0,1,92614.671875,7107.99169921875,7674.80078125
2009,84,3,0,2,73725.515625,4234.27734375,5743.2998046875
2010,25,0,0,1,2176904,2852,131.0117492675781
2010,25,0,0,2,2112016,1063,50.33105850219727
2010,25,1,0,1,1643634.625,2608.845458984375,158.7241668701172
2010,25,1,0,2,1412695,928.2249755859375,65.70597076416016
2010,25,3,0,1,533269.4375,243.1545257568359,45.5969352722168
2010,25,3,0,2,699321.125,134.7750244140625,19.27226638793945
2010,26,0,0,1,2102105,2874,136.7200927734375
2010,26,0,0,2,2058264,1085,52.71432495117188
